PERSON_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,PLAYER_SLUG,TEAM_ID,TEAM_SLUG,IS_DEFUNCT,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR,PLAYER_NAME,HEIGHT_INCHES,WEIGHT_LBS,IS_UNDRAFTED
1629232,Gates,Kaiser,kaiser-gates,1610612740,pelicans,0,New Orleans,Pelicans,NOP,12,F,Xavier,USA,2018.0,,,,0.0,1.0,0.0,Career,2023,2023,Kaiser Gates,79.0,225.0,True
423,Gatling,Chris,chris-gatling,1610612744,warriors,0,Golden State,Warriors,GSW,32,C-F,Old Dominion,USA,1991.0,1.0,16.0,,10.3,5.3,0.7,Career,1991,2001,Chris Gatling,82.0,230.0,False
930,Gattison,Kenny,kenny-gattison,1610612766,hornets,0,Charlotte,Hornets,CHA,44,F,Old Dominion,USA,1986.0,3.0,55.0,,7.9,4.7,0.9,Career,1986,1995,Kenny Gattison,80.0,225.0,False
200752,Gay,Rudy,rudy-gay,1610612744,warriors,0,Golden State,Warriors,GSW,22,F-G,Connecticut,USA,2006.0,1.0,8.0,,15.8,5.6,2.0,Career,2006,2022,Rudy Gay,80.0,250.0,False
76797,Gayda,Ed,ed-gayda,1610612737,hawks,0,Atlanta,Hawks,ATL,10,G,Washington State,USA,1950.0,2.0,,,3.9,2.7,0.9,Career,1950,1950,Ed Gayda,76.0,210.0,True
1845,Gaze,Andrew,andrew-gaze,1610612759,spurs,0,San Antonio,Spurs,SAS,4,F,Seton Hall,USA,,,,,1.7,0.5,0.4,Career,1993,1998,Andrew Gaze,79.0,205.0,True
1627771,Gbinije,Michael,michael-gbinije,1610612765,pistons,0,Detroit,Pistons,DET,9,G-F,Syracuse,USA,2016.0,2.0,49.0,,0.4,0.3,0.2,Career,2016,2016,Michael Gbinije,79.0,200.0,False
1002,Geary,Reggie,reggie-geary,1610612759,spurs,0,San Antonio,Spurs,SAS,4,G,Arizona,USA,1996.0,2.0,56.0,,2.1,0.8,1.1,Career,1996,1997,Reggie Geary,74.0,187.0,False
202087,Gee,Alonzo,alonzo-gee,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,15,F,Alabama,USA,,,,,6.6,3.3,1.1,Career,2009,2016,Alonzo Gee,78.0,225.0,True
761,Geiger,Matt,matt-geiger,1610612766,hornets,0,Charlotte,Hornets,CHA,52,C,Georgia Tech,USA,1992.0,2.0,42.0,,9.2,5.7,0.7,Career,1992,2001,Matt Geiger,85.0,248.0,False
101153,Gelabale,Mickael,mickael-gelabale,1610612760,thunder,0,Oklahoma City,Thunder,OKC,15,F,Real Madrid,France,2005.0,2.0,48.0,,4.6,2.3,0.8,Career,2006,2012,Mickael Gelabale,79.0,215.0,False
1904,George,Devean,devean-george,1610612747,lakers,0,Los Angeles,Lakers,LAL,19,F,Augsburg,USA,1999.0,1.0,23.0,,5.6,3.1,0.9,Career,1999,2009,Devean George,80.0,235.0,False
76800,George,Jack,jack-george,1610612744,warriors,0,Golden State,Warriors,GSW,5,G,La Salle,USA,1953.0,,,,10.2,4.2,4.3,Career,1953,1960,Jack George,75.0,190.0,True
1641718,George,Keyonte,keyonte-george,1610612762,jazz,0,Utah,Jazz,UTA,3,G,Baylor,USA,2023.0,1.0,16.0,1.0,16.8,3.8,5.6,Season,2023,2024,Keyonte George,76.0,185.0,False
1642273,George,Kyshawn,kyshawn-george,1610612764,wizards,0,Washington,Wizards,WAS,18,F,Miami,Switzerland,2024.0,1.0,24.0,1.0,8.7,4.2,2.5,Season,2024,2024,Kyshawn George,80.0,200.0,False
202331,George,Paul,paul-george,1610612755,sixers,0,Philadelphia,76ers,PHI,8,F,Fresno State,USA,2010.0,1.0,10.0,1.0,16.2,5.3,4.3,Season,2010,2024,Paul George,80.0,220.0,False
76801,George,Tate,tate-george,1610612751,nets,0,Brooklyn,Nets,BKN,12,G,Connecticut,USA,1990.0,1.0,22.0,,4.2,1.0,1.8,Career,1990,1994,Tate George,77.0,190.0,False
1627875,Georges-Hunt,Marcus,marcus-georges-hunt,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,13,G,Georgia Tech,USA,,,,,1.6,0.5,0.2,Career,2016,2017,Marcus Georges-Hunt,77.0,226.0,True
76802,Gerard,Gus,gus-gerard,1610612758,kings,0,Sacramento,Kings,SAC,22,F,Virginia,USA,1975.0,3.0,50.0,,5.7,2.6,0.8,Career,1976,1980,Gus Gerard,80.0,200.0,False
76803,Gervin,Derrick,derrick-gervin,1610612751,nets,0,Brooklyn,Nets,BKN,30,F,Texas-San Antonio,USA,1985.0,4.0,90.0,,8.8,2.3,0.5,Career,1989,1990,Derrick Gervin,80.0,200.0,False
76804,Gervin,George,george-gervin,1610612759,spurs,0,San Antonio,Spurs,SAS,44,G,Eastern Michigan,USA,1974.0,3.0,40.0,,26.2,4.6,2.8,Career,1976,1985,George Gervin,79.0,180.0,False
76805,Getchell,Gorham,gorham-getchell,1610610031,,1,Pittsburgh,Ironmen,PIT,,C,Temple,USA,,,,,0.3,0.0,0.0,Career,1946,1946,Gorham Getchell,76.0,205.0,True
76806,Gianelli,John,john-gianelli,1610612752,knicks,0,New York,Knicks,NYK,40,C,Pacific,USA,1972.0,2.0,20.0,,7.8,5.9,1.5,Career,1972,1979,John Gianelli,82.0,220.0,False
76807,Gibbs,Dick,dick-gibbs,1610612746,clippers,0,LA,Clippers,LAC,21,F,Texas-El Paso,USA,1971.0,3.0,49.0,,5.2,1.9,0.8,Career,1971,1975,Dick Gibbs,77.0,210.0,False
200789,Gibson,Daniel,daniel-gibson,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,1,G,Texas,USA,2006.0,2.0,42.0,,7.8,2.0,2.0,Career,2006,2012,Daniel Gibson,74.0,200.0,False
76808,Gibson,Dee,dee-gibson,1610612737,hawks,0,Atlanta,Hawks,ATL,18,G,Western Kentucky,USA,1948.0,,,,6.4,0.0,2.9,Career,1949,1949,Dee Gibson,71.0,175.0,True
1626780,Gibson,Jonathan,jonathan-gibson,1610612742,mavericks,0,Dallas,Mavericks,DAL,3,G,New Mexico State,USA,,,,,6.7,1.2,1.4,Career,2016,2018,Jonathan Gibson,74.0,185.0,True
76809,Gibson,Mel,mel-gibson,1610612747,lakers,0,Los Angeles,Lakers,LAL,15,G,Western Carolina,USA,1963.0,2.0,16.0,,1.4,0.4,0.7,Career,1963,1963,Mel Gibson,75.0,180.0,False
76810,Gibson,Mike,mike-gibson,1610612765,pistons,0,Detroit,Pistons,DET,35,F,South Carolina Upstate,USA,1982.0,2.0,44.0,,1.6,1.7,0.2,Career,1983,1985,Mike Gibson,82.0,205.0,False
201959,Gibson,Taj,taj-gibson,1610612766,hornets,0,Charlotte,Hornets,CHA,67,F,Southern California,USA,2009.0,1.0,26.0,1.0,2.9,3.2,0.6,Season,2009,2024,Taj Gibson,81.0,232.0,False
76811,Gibson,Ward,ward-gibson,1610610037,,1,Waterloo,Hawks,WAT,,Unknown,Creighton,USA,,,,,5.5,0.0,1.2,Career,1949,1949,Ward Gibson,,,True
201592,Giddens,J.R.,jr-giddens,1610612738,celtics,0,Boston,Celtics,BOS,4,G,New Mexico,USA,2008.0,1.0,30.0,,1.9,1.4,0.3,Career,2008,2009,J.R. Giddens,77.0,215.0,False
1630581,Giddey,Josh,josh-giddey,1610612741,bulls,0,Chicago,Bulls,CHI,3,G,NBA Global Academy,Australia,2021.0,1.0,6.0,1.0,14.6,8.1,7.2,Season,2021,2024,Josh Giddey,80.0,216.0,False
201821,Gilder,Trey,trey-gilder,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,2,F,Northwestern State,USA,,,,,1.0,0.5,0.0,Career,2009,2009,Trey Gilder,81.0,205.0,True
1628385,Giles III,Harry,harry-giles-iii,1610612758,kings,0,Sacramento,Kings,SAC,20,F-C,Duke,USA,2017.0,1.0,20.0,,5.4,3.5,1.1,Career,2017,2023,Harry Giles III,82.0,240.0,False
1628983,Gilgeous-Alexander,Shai,shai-gilgeous-alexander,1610612760,thunder,0,Oklahoma City,Thunder,OKC,2,G,Kentucky,Canada,2018.0,1.0,11.0,1.0,32.7,5.0,6.4,Season,2018,2024,Shai Gilgeous-Alexander,78.0,195.0,False
1630264,Gill,Anthony,anthony-gill,1610612764,wizards,0,Washington,Wizards,WAS,16,F,Virginia,USA,,,,1.0,2.5,1.3,0.3,Season,2020,2024,Anthony Gill,80.0,230.0,True
2109,Gill,Eddie,eddie-gill,1610612754,pacers,0,Indiana,Pacers,IND,4,G,Weber State,USA,,,,,3.1,1.1,1.2,Career,2000,2008,Eddie Gill,72.0,190.0,True
383,Gill,Kendall,kendall-gill,1610612751,nets,0,Brooklyn,Nets,BKN,13,G,Illinois,USA,1990.0,1.0,5.0,,13.4,4.1,3.0,Career,1990,2004,Kendall Gill,77.0,216.0,False
76812,Gillery,Ben,ben-gillery,1610612758,kings,0,Sacramento,Kings,SAC,50,C,Georgetown,USA,,,,,1.0,1.0,0.1,Career,1988,1988,Ben Gillery,84.0,235.0,True
1631221,Gillespie,Collin,collin-gillespie,1610612756,suns,0,Phoenix,Suns,PHX,12,G,Villanova,USA,,,,1.0,5.9,2.4,2.4,Season,2022,2024,Collin Gillespie,73.0,195.0,True
1630273,Gillespie,Freddie,freddie-gillespie,1610612753,magic,0,Orlando,Magic,ORL,,F,Baylor,USA,,,,,4.6,4.6,0.5,Career,2020,2021,Freddie Gillespie,81.0,245.0,True
76813,Gillette,Gene,gene-gillette,1610610036,,1,Washington,Capitols,WAS,,Unknown,Saint Mary's,USA,,,,,0.6,0.0,0.1,Career,1946,1946,Gene Gillette,,,True
288,Gilliam,Armen,armen-gilliam,1610612751,nets,0,Brooklyn,Nets,BKN,5,F,UNLV,USA,1987.0,1.0,2.0,,13.7,6.9,1.2,Career,1987,1999,Armen Gilliam,81.0,260.0,False
76815,Gilliam,Herm,herm-gilliam,1610612737,hawks,0,Atlanta,Hawks,ATL,3,G,Purdue,USA,1969.0,1.0,8.0,,10.8,3.8,3.8,Career,1969,1976,Herm Gilliam,75.0,190.0,False
600014,Gilmore,Artis,artis-gilmore,1610612741,bulls,0,Chicago,Bulls,CHI,53,C,Jacksonville,USA,1971.0,7.0,117.0,,17.1,10.1,2.0,Career,1976,1987,Artis Gilmore,86.0,240.0,False
76817,Gilmore,Walt,walt-gilmore,1610612757,blazers,0,Portland,Trail Blazers,POR,48,F,Fort Valley State,USA,1970.0,2.0,25.0,,2.1,2.7,0.4,Career,1970,1970,Walt Gilmore,78.0,225.0,False
76818,Gilmur,Chuck,chuck-gilmur,1610610025,,1,Chicago,Stags,CHS,,F,Washington,USA,,,,,5.8,4.7,1.5,Career,1946,1950,Chuck Gilmur,76.0,225.0,True
1631367,Gilyard,Jacob,jacob-gilyard,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,14,G,Richmond,USA,,,,,4.2,1.2,3.4,Career,2022,2023,Jacob Gilyard,68.0,160.0,True
1938,Ginobili,Manu,manu-ginobili,1610612759,spurs,0,San Antonio,Spurs,SAS,20,G,Virtus Bologna,Argentina,1999.0,2.0,57.0,,13.3,3.5,3.8,Career,2002,2017,Manu Ginobili,78.0,205.0,False
1921,Giricek,Gordan,gordan-giricek,1610612762,jazz,0,Utah,Jazz,UTA,2,G,CSKA Moscow,Croatia,1999.0,2.0,40.0,,9.6,2.5,1.5,Career,2002,2007,Gordan Giricek,78.0,220.0,False
76819,Givens,Jack,jack-givens,1610612737,hawks,0,Atlanta,Hawks,ATL,21,F,Kentucky,USA,1978.0,1.0,16.0,,6.7,2.9,0.9,Career,1978,1979,Jack Givens,77.0,205.0,False
202148,Gladness,Mickell,mickell-gladness,1610612744,warriors,0,Golden State,Warriors,GSW,32,C,Alabama A&M,USA,,,,,2.2,2.2,0.2,Career,2011,2011,Mickell Gladness,83.0,220.0,True
76820,Glamack,George,george-glamack,1610610029,,1,Indianapolis,Jets,JET,,C,North Carolina,USA,,,,,9.3,0.0,1.7,Career,1948,1948,George Glamack,78.0,225.0,True
76821,Glass,Gerald,gerald-glass,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,25,F,Mississippi,USA,1990.0,1.0,20.0,,7.7,2.5,1.5,Career,1990,1995,Gerald Glass,77.0,221.0,False
76822,Glenn,Mike,mike-glenn,1610612737,hawks,0,Atlanta,Hawks,ATL,10,G,Southern Illinois,USA,1977.0,2.0,23.0,,7.6,1.2,1.6,Career,1977,1986,Mike Glenn,74.0,175.0,False
76823,Glick,Norman,norman-glick,1610612747,lakers,0,Los Angeles,Lakers,LAL,20,F,Loyola-Marymount,USA,,,,,2.0,0.0,0.0,Career,1949,1949,Norman Glick,78.0,190.0,True
76824,Glouchkov,Georgi,georgi-glouchkov,1610612756,suns,0,Phoenix,Suns,PHX,16,F,Akademik Varna,Bulgaria,1985.0,7.0,148.0,,4.9,3.3,0.7,Career,1985,1985,Georgi Glouchkov,80.0,235.0,False
76825,Glover,Clarence,clarence-glover,1610612738,celtics,0,Boston,Celtics,BOS,28,F,Western Kentucky,USA,1971.0,1.0,10.0,,2.6,1.8,0.2,Career,1971,1971,Clarence Glover,80.0,210.0,False
1901,Glover,Dion,dion-glover,1610612737,hawks,0,Atlanta,Hawks,ATL,22,G,Georgia Tech,USA,1999.0,1.0,20.0,,8.2,3.1,1.5,Career,1999,2004,Dion Glover,77.0,225.0,False
2601,Glyniadakis,Andreas,andreas-glyniadakis,1610612760,thunder,0,Oklahoma City,Thunder,OKC,35,C,AEK Athens,Greece,2003.0,2.0,58.0,,1.3,0.6,0.1,Career,2006,2006,Andreas Glyniadakis,85.0,280.0,False
76826,Gminski,Mike,mike-gminski,1610612751,nets,0,Brooklyn,Nets,BKN,43,C,Duke,USA,1980.0,1.0,7.0,,11.7,6.9,1.3,Career,1980,1993,Mike Gminski,83.0,250.0,False
203497,Gobert,Rudy,rudy-gobert,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,27,C,Cholet,France,2013.0,1.0,27.0,1.0,12.0,10.9,1.8,Season,2013,2024,Rudy Gobert,85.0,258.0,False
76827,Godfread,Dan,dan-godfread,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,35,F,Evansville,USA,,,,,1.2,0.2,0.0,Career,1990,1991,Dan Godfread,82.0,250.0,True
76828,Gola,Tom,tom-gola,1610612744,warriors,0,Golden State,Warriors,GSW,6,G,La Salle,USA,1955.0,,,,11.3,8.0,4.2,Career,1955,1965,Tom Gola,78.0,205.0,True
76829,Goldfaden,Ben,ben-goldfaden,1610610036,,1,Washington,Capitols,WAS,,F,George Washington,USA,,,,,1.0,0.0,0.0,Career,1946,1946,Ben Goldfaden,73.0,185.0,True
924,Goldwire,Anthony,anthony-goldwire,1610612743,nuggets,0,Denver,Nuggets,DEN,5,G,Houston,USA,1994.0,2.0,52.0,,6.3,1.3,2.8,Career,1995,2005,Anthony Goldwire,74.0,182.0,False
101155,Gomes,Ryan,ryan-gomes,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,15,F,Providence,USA,2005.0,2.0,50.0,,10.1,4.6,1.5,Career,2005,2013,Ryan Gomes,79.0,245.0,False
76830,Gondrezick,Glen,glen-gondrezick,1610612743,nuggets,0,Denver,Nuggets,DEN,22,F,UNLV,USA,1977.0,2.0,26.0,,5.8,4.5,1.4,Career,1977,1982,Glen Gondrezick,78.0,218.0,False
76831,Gondrezick,Grant,grant-gondrezick,1610612756,suns,0,Phoenix,Suns,PHX,3,G,Pepperdine,USA,1986.0,4.0,77.0,,5.0,1.6,1.3,Career,1986,1988,Grant Gondrezick,77.0,205.0,False
2400,Gooden,Drew,drew-gooden,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,90,F,Kansas,USA,2002.0,1.0,4.0,,11.0,7.1,1.1,Career,2002,2015,Drew Gooden,82.0,250.0,False
76832,Goodrich,Gail,gail-goodrich,1610612747,lakers,0,Los Angeles,Lakers,LAL,25,G,UCLA,USA,1965.0,,,,18.6,3.2,4.7,Career,1965,1978,Gail Goodrich,73.0,170.0,True
1864,Goodrich,Steve,steve-goodrich,1610612741,bulls,0,Chicago,Bulls,CHI,30,C,Princeton,USA,,,,,1.1,1.2,0.5,Career,2000,2002,Steve Goodrich,82.0,220.0,True
203462,Goodwin,Archie,archie-goodwin,1610612756,suns,0,Phoenix,Suns,PHX,10,G,Kentucky,USA,2013.0,1.0,29.0,,6.3,2.0,1.2,Career,2013,2016,Archie Goodwin,77.0,205.0,False
1629164,Goodwin,Brandon,brandon-goodwin,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,00,G,Florida Gulf Coast,USA,,,,,4.7,1.6,1.9,Career,2018,2021,Brandon Goodwin,72.0,180.0,True
1630692,Goodwin,Jordan,jordan-goodwin,1610612747,lakers,0,Los Angeles,Lakers,LAL,30,G,St. Louis,USA,,,,1.0,5.6,3.9,1.4,Season,2021,2024,Jordan Goodwin,77.0,215.0,True
76833,Goodwin,Wilfred,wilfred-goodwin,1610610032,,1,Providence,Steamrollers,PRO,,F,St John's Prep HS (NY),USA,,,,,4.4,0.0,0.3,Career,1946,1947,Wilfred Goodwin,74.0,203.0,True
203932,Gordon,Aaron,aaron-gordon,1610612743,nuggets,0,Denver,Nuggets,DEN,32,F,Arizona,USA,2014.0,1.0,4.0,1.0,14.7,4.8,3.2,Season,2014,2024,Aaron Gordon,80.0,235.0,False
2732,Gordon,Ben,ben-gordon,1610612741,bulls,0,Chicago,Bulls,CHI,7,G,Connecticut,USA,2004.0,1.0,3.0,,14.9,2.5,2.5,Career,2004,2014,Ben Gordon,75.0,205.0,False
204079,Gordon,Drew,drew-gordon,1610612755,sixers,0,Philadelphia,76ers,PHI,30,C-F,New Mexico,USA,,,,,1.9,2.0,0.2,Career,2014,2014,Drew Gordon,81.0,245.0,True
201569,Gordon,Eric,eric-gordon,1610612755,sixers,0,Philadelphia,76ers,PHI,23,G,Indiana,USA,2008.0,1.0,7.0,1.0,6.8,1.2,1.7,Season,2008,2024,Eric Gordon,75.0,215.0,False
76834,Gordon,Lancaster,lancaster-gordon,1610612746,clippers,0,LA,Clippers,LAC,4,G,Louisville,USA,1984.0,1.0,8.0,,5.6,1.3,1.5,Career,1984,1987,Lancaster Gordon,75.0,185.0,False
76835,Gordon,Paul,paul-gordon,1610610024,,1,Baltimore,Bullets,BAL,,F,Notre Dame,USA,1949.0,3.0,,,0.8,0.0,0.8,Career,1949,1949,Paul Gordon,75.0,185.0,True
101162,Gortat,Marcin,marcin-gortat,1610612764,wizards,0,Washington,Wizards,WAS,13,C,RheinEnergie Cologne,Poland,2005.0,2.0,57.0,,9.9,7.9,1.1,Career,2007,2018,Marcin Gortat,83.0,240.0,False
1641789,Gortman,Jazian,jazian-gortman,1610612742,mavericks,0,Dallas,Mavericks,DAL,00,G,Overtime Elite,USA,,,,,1.5,0.3,0.4,Season,2024,2024,Jazian Gortman,74.0,184.0,True
76836,Gottlieb,Leo,leo-gottlieb,1610612752,knicks,0,New York,Knicks,NYK,9,G,DeWitt Clinton HS (NY),USA,,,,,5.5,0.0,0.4,Career,1946,1947,Leo Gottlieb,71.0,180.0,True
202726,Goudelock,Andrew,andrew-goudelock,1610612747,lakers,0,Los Angeles,Lakers,LAL,0,G,Charleston,USA,2011.0,2.0,46.0,,4.0,0.7,0.5,Career,2011,2015,Andrew Goudelock,75.0,200.0,False
76837,Govedarica,Bato,bato-govedarica,1610612755,sixers,0,Philadelphia,76ers,PHI,14,G,DePaul,USA,1951.0,3.0,24.0,,3.3,0.8,1.0,Career,1953,1953,Bato Govedarica,71.0,185.0,False
76838,Graboski,Joe,joe-graboski,1610612744,warriors,0,Golden State,Warriors,GSW,23,F,Tuley HS (IL),USA,,,,,11.0,8.1,1.8,Career,1948,1961,Joe Graboski,80.0,195.0,True
76839,Grace,Ricky,ricky-grace,1610612737,hawks,0,Atlanta,Hawks,ATL,15,G,Oklahoma,USA,1988.0,3.0,67.0,,1.3,0.3,0.3,Career,1993,1993,Ricky Grace,73.0,180.0,False
1628984,Graham,Devonte',devonte-graham,1610612757,blazers,0,Portland,Trail Blazers,POR,4,G,Kansas,USA,2018.0,2.0,34.0,,11.1,2.3,4.3,Career,2018,2023,Devonte' Graham,73.0,195.0,False
37,Graham,Greg,greg-graham,1610612755,sixers,0,Philadelphia,76ers,PHI,21,G,Indiana,USA,1993.0,1.0,17.0,,4.5,1.1,1.0,Career,1993,1997,Greg Graham,76.0,182.0,False
101121,Graham,Joey,joey-graham,1610612761,raptors,0,Toronto,Raptors,TOR,12,F,Oklahoma State,USA,2005.0,1.0,16.0,,5.9,2.8,0.5,Career,2005,2010,Joey Graham,79.0,230.0,False
76843,Graham,Mal,mal-graham,1610612738,celtics,0,Boston,Celtics,BOS,11,G,New York University,USA,1967.0,1.0,11.0,,4.7,1.7,1.1,Career,1967,1968,Mal Graham,73.0,185.0,False
76841,Graham,Orlando,orlando-graham,1610612744,warriors,0,Golden State,Warriors,GSW,44,F,Auburn-Montgomery,USA,1988.0,2.0,40.0,,1.1,1.6,0.0,Career,1988,1988,Orlando Graham,80.0,220.0,False
76842,Graham,Paul,paul-graham,1610612737,hawks,0,Atlanta,Hawks,ATL,25,G,Ohio,USA,,,,,8.4,2.4,2.0,Career,1991,1993,Paul Graham,78.0,200.0,True
101211,Graham,Stephen,stephen-graham,1610612754,pacers,0,Indiana,Pacers,IND,26,G-F,Oklahoma State,USA,,,,,4.0,1.8,0.5,Career,2005,2010,Stephen Graham,78.0,215.0,True
1626203,Graham,Treveon,treveon-graham,1610612766,hornets,0,Charlotte,Hornets,CHA,2,G-F,Va Commonwealth,USA,,,,,4.2,2.2,0.8,Career,2016,2019,Treveon Graham,77.0,219.0,True
76844,Grandholm,Jim,jim-grandholm,1610612742,mavericks,0,Dallas,Mavericks,DAL,50,C,South Florida,USA,1984.0,4.0,76.0,,3.0,1.9,0.3,Career,1990,1990,Jim Grandholm,84.0,235.0,False
97,Grandison,Ronnie,ronnie-grandison,1610612738,celtics,0,Boston,Celtics,BOS,20,F,New Orleans,USA,1987.0,5.0,100.0,,2.4,1.6,0.6,Career,1988,1995,Ronnie Grandison,78.0,220.0,False
101122,Granger,Danny,danny-granger,1610612754,pacers,0,Indiana,Pacers,IND,22,F-G,New Mexico,USA,2005.0,1.0,17.0,,16.8,4.9,1.9,Career,2005,2014,Danny Granger,81.0,222.0,False
76847,Granger,Stewart,stewart-granger,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,11,G,Villanova,USA,1983.0,1.0,24.0,,4.0,1.0,2.2,Career,1983,1986,Stewart Granger,75.0,190.0,False
258,Grant,Brian,brian-grant,1610612748,heat,0,Miami,Heat,MIA,55,F-C,Xavier,USA,1994.0,1.0,8.0,,10.5,7.4,1.2,Career,1994,2005,Brian Grant,81.0,254.0,False
76850,Grant,Bud,bud-grant,1610612747,lakers,0,Los Angeles,Lakers,LAL,20,F,Minnesota,USA,1950.0,4.0,,,2.6,1.9,0.9,Career,1949,1950,Bud Grant,75.0,195.0,True
202,Grant,Gary,gary-grant,1610612746,clippers,0,LA,Clippers,LAC,14,G,Michigan,USA,1988.0,1.0,15.0,,7.9,2.3,5.5,Career,1988,2000,Gary Grant,75.0,185.0,False
285,Grant,Greg,greg-grant,1610612755,sixers,0,Philadelphia,76ers,PHI,9,G,College of New Jersey,USA,1989.0,2.0,52.0,,2.8,0.9,2.7,Career,1989,1995,Greg Grant,67.0,140.0,False
265,Grant,Harvey,harvey-grant,1610612764,wizards,0,Washington,Wizards,WAS,44,F,Oklahoma,USA,1988.0,1.0,12.0,,9.9,4.4,1.6,Career,1988,1998,Harvey Grant,81.0,225.0,False
270,Grant,Horace,horace-grant,1610612741,bulls,0,Chicago,Bulls,CHI,54,C,Clemson,USA,1987.0,1.0,10.0,,11.2,8.1,2.2,Career,1987,2003,Horace Grant,82.0,245.0,False
203924,Grant,Jerami,jerami-grant,1610612757,blazers,0,Portland,Trail Blazers,POR,9,F,Syracuse,USA,2014.0,2.0,39.0,1.0,14.4,3.5,2.1,Season,2014,2024,Jerami Grant,79.0,210.0,False
1626170,Grant,Jerian,jerian-grant,1610612741,bulls,0,Chicago,Bulls,CHI,22,G,Notre Dame,USA,2015.0,1.0,19.0,,6.1,1.9,2.9,Career,2015,2019,Jerian Grant,76.0,198.0,False
76852,Grant,Josh,josh-grant,1610612744,warriors,0,Golden State,Warriors,GSW,11,F,Utah,USA,1993.0,2.0,43.0,,3.0,1.7,0.5,Career,1993,1993,Josh Grant,81.0,223.0,False
1514,Grant,Paul,paul-grant,1610612762,jazz,0,Utah,Jazz,UTA,45,C,Wisconsin,USA,1997.0,1.0,20.0,,1.8,1.1,0.2,Career,1998,2003,Paul Grant,84.0,245.0,False
76853,Grant,Travis,travis-grant,1610612747,lakers,0,Los Angeles,Lakers,LAL,33,F,Kentucky State,USA,1972.0,1.0,13.0,,3.6,1.5,0.2,Career,1972,1973,Travis Grant,79.0,215.0,False
1629055,Grantham,Donte,donte-grantham,1610612760,thunder,0,Oklahoma City,Thunder,OKC,15,F,Clemson,USA,2018.0,,,,0.0,0.0,0.0,Career,2018,2018,Donte Grantham,80.0,215.0,True
76854,Grate,Don,don-grate,1610610033,,1,Sheboygan,Redskins,SHE,,G,Ohio State,USA,,,,,2.0,0.0,1.5,Career,1949,1949,Don Grate,74.0,185.0,True
76855,Graves,Butch,butch-graves,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,10,F,Yale,USA,1984.0,3.0,68.0,,1.3,0.5,0.3,Career,1984,1984,Butch Graves,75.0,200.0,False
1629755,Gravett,Hassani,hassani-gravett,1610612753,magic,0,Orlando,Magic,ORL,12,G,South Carolina,USA,2019.0,,,,6.3,2.6,2.5,Career,2021,2021,Hassani Gravett,74.0,187.0,True
201189,Gray,Aaron,aaron-gray,1610612741,bulls,0,Chicago,Bulls,CHI,33,C,Pittsburgh,USA,2007.0,2.0,49.0,,3.4,3.7,0.7,Career,2007,2013,Aaron Gray,84.0,270.0,False
1070,Gray,Devin,devin-gray,1610612745,rockets,0,Houston,Rockets,HOU,9,F,Clemson,USA,1995.0,,,,2.5,1.4,0.3,Career,1996,1999,Devin Gray,79.0,240.0,True
1516,Gray,Ed,ed-gray,1610612737,hawks,0,Atlanta,Hawks,ATL,22,G,California,USA,1997.0,1.0,22.0,,6.2,1.2,0.8,Career,1997,1998,Ed Gray,75.0,210.0,False
1026,Gray,Evric,evric-gray,1610612751,nets,0,Brooklyn,Nets,BKN,2,F,UNLV,USA,,,,,2.6,0.6,0.4,Career,1996,1996,Evric Gray,79.0,235.0,True
76859,Gray,Gary,gary-gray,1610612758,kings,0,Sacramento,Kings,SAC,15,G,Oklahoma City,USA,1967.0,3.0,26.0,,2.4,0.5,0.6,Career,1967,1967,Gary Gray,73.0,185.0,False
1627982,Gray,Josh,josh-gray,1610612756,suns,0,Phoenix,Suns,PHX,5,G,Louisiana State,USA,,,,,4.9,1.7,2.0,Career,2017,2019,Josh Gray,72.0,180.0,True
76860,Gray,Leonard,leonard-gray,1610612760,thunder,0,Oklahoma City,Thunder,OKC,11,F,Long Beach State,USA,1974.0,2.0,26.0,,10.8,5.2,2.2,Career,1974,1976,Leonard Gray,80.0,240.0,False
1630564,Gray,RaiQuan,raiquan-gray,1610612759,spurs,0,San Antonio,Spurs,SAS,0,F,Florida State,USA,2021.0,2.0,59.0,,9.8,4.0,3.3,Career,2022,2023,RaiQuan Gray,79.0,269.0,False
